-74.38932,40.64705,"Forest Road Park _00p2","Forest Road Park"
-74.38904,40.65371,"Green Forest Park _00p3","Green Forest Park"
-74.39487,40.70232,"Lions Municipal Park _00p4","Lions Municipal Park"
-74.40071,40.63871,"Milton Campbell Field _00p5","Milton Campbell Field"
-74.34598,40.71177,"Edison Recreation Center _00p6","Edison Recreation Center"
-73.57096,41.0351,"Binney Park _00p7","Binney Park"
-74.2382,40.68094,"Alumni Field _00pa","Alumni Field"
-74.22959,40.69121,"Paul Korlesky Park _00pd","Paul Korlesky Park"
-74.20792,40.67677,"Fairmount Park _00pe","Fairmount Park"
-73.9693,40.86566,"Westview Place Park _00or","Westview Place Park"
-73.89028,40.86222,"Fordham Square _015x","Fordham Square"
-73.87833,40.85139,"Bronx Zoo _0150","Bronx Zoo"
-73.89806,40.8625,"George Farkas Square _0152","George Farkas Square"
-73.91194,40.90194,"Riverdale Historic District _0154","Riverdale Historic District"
-73.82333,40.85417,"Pelham Bay Park War Memorial _0157","Pelham Bay Park World War Memorial"
-73.91833,40.84,"Keltch Memorial Park _0158","Keltch Memorial Park"
-73.90083,40.83111,"McKinley Square _0159","McKinley Square"
-73.92361,40.82694,"Lou Gehrig Plaza _015c","Lou Gehrig Plaza"
-73.91139,40.82361,"O'Neill Square Park _015d","O'Neill Square Park"
-73.8875,40.83889,"Hylan Park _015f","Hylan Park"
-73.90139,40.85472,"W C Bergan Park _015g","W C Bergan Park"
-73.915,40.85917,"University Woods Park _015h","University Woods Park"
-73.89667,40.90472,"David Sheridan Plaza _015m","David Sheridan Plaza"
-72.81482,41.44954,"Doolittle Park _0122","Doolittle Park"
-73.88833,40.85806,"Columbus Square _015w","Columbus Square"
-74.00778,40.72139,"Saint John's Park _014s","Saint John's Park"
-73.89,40.85222,"Hutton Square _015y","Hutton Square"
-73.88667,40.85611,"War Memorial Park _015z","War Memorial Park"
-73.89778,40.82389,"Albert Dorey Park _0160","Albert Dorey Park"
-73.89139,40.81361,"Corporal Walter Fufidio Square _0161","Corporal Walter J Fufidio Square"
-73.88861,40.82667,"Hayes Square _0162","Hayes Square"
-73.85056,40.8075,"Kane's Park _0164","Kane's Park"
-73.84472,40.8325,"Castle Hill Little League Park _0167","Castle Hill Little League Park"
-73.86,40.83833,"Metropolitan Oval _0168","Metropolitan Oval"
-73.84306,40.84083,"Westchester Square _0169","Westchester Square"
-73.86583,40.84333,"Van Nest Memorial Square _016b","Van Nest Memorial Square"
-73.86861,40.86583,"Zimmerman Memorial Playground _016c","Zimmerman Memorial Playground"
-73.82583,40.83611,"Schneider Sampson Park _016e","Schneider Sampson Park"
-73.89972,40.86806,"Barnhill Square _015v","Barnhill Square"
-74.10278,41.09639,"Lorna Lane Park _014c","Lorna Lane Park"
-73.78958,40.91621,"Lincoln Park _00vz","Lincoln Park"
-72.90455,41.33399,"East Rock Park _012o","East Rock Park"
-72.90205,41.27926,"East Shore Park _012p","East Shore Park"
-72.9576,41.31593,"Edgewood Park _012v","Edgewood Park"
-73.23873,41.2151,"Fairchild-Wheeler Park _0135","Fairchild-Wheeler Park"
-72.87927,41.31121,"Fairmont Park _0137","Fairmont Park"
-73.05511,41.59537,"Fort Hill Park _013x","Fort Hill Park"
-72.8926,41.28232,"Fort Wooster Park _0140","Fort Wooster Park"
-73.93194,41.05806,"Clausland Mountain County Park _0146","Clausland Mountain County Park"
-74.18361,41.17583,"Dater Mountain County Park _0147","Dater Mountain County Park"
-74.04472,41.07694,"Dexter Park _0148","Dexter Park"
-74.05028,41.14833,"Fairway Park _0149","Fairway Park"
-73.039,41.56982,"Fulton Park _014y","Fulton Park"
-74.11778,41.14194,"Kings Gate Park _014b","Kings Gate Park"
-74.00139,40.73694,"The Village Green _014t","The Village Green"
